{adid},{idfa},{android_id},{idfv},{gps_adid},{tracker_name},{is_organic},{created_at},{network_name},{campaign_name},{adgroup_name},{creative_name},{revenue_usd},{uninstalled_at},{last_session_time}
8f8a900c72c8e7000eb8fe664f3404bc,,,,7e386641-c461-45cd-a385-75ec3585e95b,Imported Devices,0,1600692897,Imported Devices,,,,,,1600680848
dfec69bca7d40f785bd414bfb81f502d,ACBFAF7D-4691-4432-88DA-E2DB0731AF8C,,679A617A-B89B-4C65-8E24-D9364DC706D0,,referralBaloot,0,1600692900,referralBaloot,,,,,,1600516332
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692930,SC RE,VIP_Baloot_I_M_RE,,,,,
a9746590ba9470175a34a4061a9e8c95,5993EC04-3014-4F31-B58C-24B849E3E934,,5B1A0991-465E-45BC-AB24-FEDF4F9EFEAD,,Organic,1,1600692901,Organic,,,,,,1600169038
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692931,SC RE,VIP_Baloot_I_M_RE,,,,,
d5bbef3143c866996ab93f01fab6455d,521D0603-D637-42FF-88D5-B3340FE4E471,,CBB385DB-0D51-4B71-94C2-B1E26C03B22B,,Imported Devices,0,1600692901,Imported Devices,,,,,,1600651255
,,,,,Speakol::VIP Baloot_I_AppInstall_SA::1399_SA_XX_XX_Broad,,1600692930,Speakol,VIP Baloot_I_AppInstall_SA,1399_SA_XX_XX_Broad,,,,
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692932,SC RE,VIP_Baloot_I_M_RE,,,,,
,,,,,Speakol::VIP Baloot_I_AppInstall_SA::1399_SA_XX_XX_Broad,,1600692931,Speakol,VIP Baloot_I_AppInstall_SA,1399_SA_XX_XX_Broad,,,,
d66c5af58bbbabb5bb3f128866a47411,,,,ad96a85c-3cb4-44ce-a204-c4f5b2a1e856,Organic,1,1600692901,Organic,,,,,,1600685418
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692931,SC RE,VIP_Baloot_I_M_RE,,,,,
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692933,SC RE,VIP_Baloot_I_M_RE,,,,,
93a7c7cb572e928c33fff49f5d5b839f,,,,850f394d-7089-4a2f-bb16-25b645857bf2,Snapchat Installs::VIP Baloot (08af12f4-e7da-4cca-ad84-0e9f1d981798)::VIP Baloot - AB - A - SA (5fadd732-29cd-4bb9-9732-4abea26caf1d)::SC_Backgrounds&Cards_Hand&header (ccd34f22-2bd3-4b89-a200-86bd12a12d58),0,1600692903,Snapchat Installs,VIP Baloot (08af12f4-e7da-4cca-ad84-0e9f1d981798),VIP Baloot - AB - A - SA (5fadd732-29cd-4bb9-9732-4abea26caf1d),SC_Backgrounds&Cards_Hand&header (ccd34f22-2bd3-4b89-a200-86bd12a12d58),,,1600472140
37419c1e457d2bf2f2eda1f9a99a1e0e,,,,27bcaa37-9380-4da2-a1f9-1bc6380e866b,Organic,1,1600692903,Organic,,,,,,1600630689
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692934,SC RE,VIP_Baloot_I_M_RE,,,,,
9ae2a4bfeeff88a17606c86d99e95406,BF0502AB-76D2-44B9-AEBB-7F3C4CD2CAD8,,801429FC-0510-4EE9-97DB-017F2400AAA5,,Instagram Installs::VIP Baloot_I_Appinstall_Value_Lookalikes (23844654431280696)::1399_SAXX_XX_XX_M_LA5% (23844654431350696)::FB_SalemAljahdari (23844657285860696),0,1600692905,Instagram Installs,VIP Baloot_I_Appinstall_Value_Lookalikes (23844654431280696),1399_SAXX_XX_XX_M_LA5% (23844654431350696),FB_SalemAljahdari (23844657285860696),,,1600641178
e1e5608473896a1173a0ce5353fc0955,,,,5b38d04b-2add-45e6-bdd1-7798e089d215,Organic,1,1600692904,Organic,,,,,,1600451372
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692934,SC RE,VIP_Baloot_I_M_RE,,,,,
39d6f52f1f18bfe81610a093658c71c7,7219C44C-C557-430B-9B1E-1744480898A9,,417B4195-D212-4731-A8A4-90FCCBB447D3,,Apple Search Ads::Baloot - KSA (376267059)::Competition (376355499)::لودو ستار (415805803),0,1600692904,Apple Search Ads,Baloot - KSA (376267059),Competition (376355499),لودو ستار (415805803),,,1600680696
,,,,,Speakol::VIP Baloot_I_AppInstall_SA::1399_SA_XX_XX_Broad,,1600692934,Speakol,VIP Baloot_I_AppInstall_SA,1399_SA_XX_XX_Broad,,,,
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692935,SC RE,VIP_Baloot_I_M_RE,,,,,
c6228df10161cd9216ea0cf060c3cf34,,,,b0be149b-0518-4074-bf30-59d6862d2d60,Organic,1,1600692905,Organic,,,,,,1600690214
bf697fe583fc07be21ae847dae3067b4,,,,fa767372-a523-4851-b18b-61b7342e1e70,Organic,1,1600692905,Organic,,,,,,1600687208
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692936,SC RE,VIP_Baloot_I_M_RE,,,,,
,,,,,Speakol::VIP Baloot_I_AppInstall_SA::1399_SA_XX_XX_Broad,,1600692936,Speakol,VIP Baloot_I_AppInstall_SA,1399_SA_XX_XX_Broad,,,,
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692936,SC RE,VIP_Baloot_I_M_RE,,,,,
,,,,,Speakol::VIP Baloot_I_AppInstall_SA::1399_SA_XX_XX_Broad,,1600692937,Speakol,VIP Baloot_I_AppInstall_SA,1399_SA_XX_XX_Broad,,,,
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692936,SC RE,VIP_Baloot_I_M_RE,,,,,
fdd5897efee6b19d75ad0b400458b78d,CDC808C6-D3DA-4B50-8A6F-F81B0E4376BC,,DFD5B3A5-831B-41F2-8606-F31E6C53BFF6,,Imported Devices,0,1600692907,Imported Devices,,,,,,1600580453
,,,,,Speakol::VIP Baloot_I_AppInstall_SA::1399_SA_XX_XX_Broad,,1600692937,Speakol,VIP Baloot_I_AppInstall_SA,1399_SA_XX_XX_Broad,,,,
b15276b26c3e0db3b050ea481e8378d4,,,,e784a24d-c406-4372-bf11-2594c4876081,Organic,1,1600692907,Organic,,,,,,1600659795
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692937,SC RE,VIP_Baloot_I_M_RE,,,,,
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692937,SC RE,VIP_Baloot_I_M_RE,,,,,
3452ba6c9d2538a9af927a906d17b912,,,,8765c195-f766-49a4-bee3-22a6b782ccf4,Organic,1,1600692907,Organic,,,,,,1600679915
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692939,SC RE,VIP_Baloot_I_M_RE,,,,,
e21439a2b95f0f46fd3850e154541f0c,A69AC56C-BB70-4128-BB00-D6723C057475,,0F482585-1279-4B26-A03E-21DA24E11CFF,,Organic,1,1600692909,Organic,,,,,,1600689158
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692939,SC RE,VIP_Baloot_I_M_RE,,,,,
38ca4181b9d034a855c4580a7bb5af11,,,,fc198b9e-a037-4e4f-80d7-b14e0215c0e4,Imported Devices,0,1600692908,Imported Devices,,,,,,1600637486
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692940,SC RE,VIP_Baloot_I_M_RE,,,,,
1587befcbf3d8f2a810a35f914d2f4a7,C6B5911A-C60A-4D0B-8B08-89B5ABF833BE,,C4271CB5-431B-4F14-BFA1-4398338615B8,,Organic,1,1600692910,Organic,,,,,,1600684920
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692940,SC RE,VIP_Baloot_I_M_RE,,,,,
e82939a8f42b75fe7ed058800eea9e7a,62A28285-DD07-4F0F-BD67-99C0D869DACC,,04C3D81D-EAE1-4500-AFAA-C21A99007145,,Snapchat Installs::VIP Baloot (08af12f4-e7da-4cca-ad84-0e9f1d981798)::Influencers - iOS (99bf1ae9-b5cb-4b0b-854c-4be005066ad0)::Hamzeh's song - IOS (c319035e-c22e-4856-b8b2-1a86020df973),0,1600692911,Snapchat Installs,VIP Baloot (08af12f4-e7da-4cca-ad84-0e9f1d981798),Influencers - iOS (99bf1ae9-b5cb-4b0b-854c-4be005066ad0),Hamzeh's song - IOS (c319035e-c22e-4856-b8b2-1a86020df973),,,1600611236
391ba43c9a19271eff2ecb6807d7236d,,f957b328701b6eb4,,,Organic,1,1600692909,Organic,,,,,,1600689030
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692940,SC RE,VIP_Baloot_I_M_RE,,,,,
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692940,SC RE,VIP_Baloot_I_M_RE,,,,,
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692940,SC RE,VIP_Baloot_I_M_RE,,,,,
df251f3d46c1cc0d6160542da1f0765e,3D693A0F-567B-4911-A4C9-1B950EC23F1F,,F38C29DA-5AAE-4C25-8C16-5D069D4D692D,,Organic,1,1600692912,Organic,,,,,,1600684897
b384ce9966e811a8710c54acec071640,,,,8314824f-fbb8-4267-978d-97d235ed0e95,Organic,1,1600692911,Organic,,,,,,1600676368
5f1a5d4459a17135b2683db50e370512,,,,2819f49e-6518-448c-950a-0da00566861c,Organic,1,1600692910,Organic,,,,,,1600685928
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692942,SC RE,VIP_Baloot_I_M_RE,,,,,
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692942,SC RE,VIP_Baloot_I_M_RE,,,,,
6c83a56fe3a915933367926b7bf0ee4a,CC501CC1-5093-47E9-A46E-64BD9A22D4B1,,1DC2147D-65B5-4EFB-9C0D-FCCA6B4A0E09,,Organic,1,1600692911,Organic,,,,,,1600620343
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692942,SC RE,VIP_Baloot_I_M_RE,,,,,
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692942,SC RE,VIP_Baloot_I_M_RE,,,,,
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692943,SC RE,VIP_Baloot_I_M_RE,,,,,
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692944,SC RE,VIP_Baloot_I_M_RE,,,,,
,,,,,Speakol::VIP Baloot_I_AppInstall_SA::1399_SA_XX_XX_Broad,,1600692944,Speakol,VIP Baloot_I_AppInstall_SA,1399_SA_XX_XX_Broad,,,,
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692944,SC RE,VIP_Baloot_I_M_RE,,,,,
4d91e5e481986973d629b7b6348d9b32,D35C0398-89AE-453A-8743-4F823EDA1505,,2687B34B-A9EF-44A8-8FC1-198F473EE04A,,Snapchat Installs::VIP Baloot_I_M_AppInstall_GCC (77a9789d-745f-4386-bb19-d05fbc81aed8)::1399_SA_XX_XX_Broad (def25a4f-15ef-46bf-95dd-74997fbe580e)::Ziyad (6) - iOS (2f96dedc-731e-4430-a1db-e81da8a16156),0,1600682178,Snapchat Installs,VIP Baloot_I_M_AppInstall_GCC (77a9789d-745f-4386-bb19-d05fbc81aed8),1399_SA_XX_XX_Broad (def25a4f-15ef-46bf-95dd-74997fbe580e),Ziyad (6) - iOS (2f96dedc-731e-4430-a1db-e81da8a16156),,,1600676018
9db1b1178e57f1eaaf0a71a308da532b,705D5779-5DD9-46A7-B906-DF4F42AC1747,,C71EA455-1924-4A2E-A289-89B558F799F8,,Organic,1,1600692914,Organic,,,,,,1600636933
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692945,SC RE,VIP_Baloot_I_M_RE,,,,,
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692945,SC RE,VIP_Baloot_I_M_RE,,,,,
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692946,SC RE,VIP_Baloot_I_M_RE,,,,,
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692946,SC RE,VIP_Baloot_I_M_RE,,,,,
de3876f424ecc8d5ecce41ac3ce4549b,7C902998-8C8D-43E3-85C9-12BCEF4742A9,,668A3AAA-2EB1-4689-A3CB-697030C11A69,,Organic,1,1600692916,Organic,,,,,,1600626869
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692945,SC RE,VIP_Baloot_I_M_RE,,,,,
cdedaee7585d63cc41e061e24ab6e9ab,,,,2bf66784-0182-4ed3-b7f2-8cbcb9ee00ab,Instagram Installs::Expired Attributions,0,1600692916,Instagram Installs,Expired Attributions,,,,,1600688873
,,,,,Speakol::VIP Baloot_I_AppInstall_SA::1399_SA_XX_XX_Broad,,1600692947,Speakol,VIP Baloot_I_AppInstall_SA,1399_SA_XX_XX_Broad,,,,
9f91a965035459bcc84db732d19e454a,,,,45d00b08-1a63-4a15-be3b-225732d8cc68,Organic,1,1600692917,Organic,,,,,,1600680108
29cafd97d70d122de19098660f2a6028,322AA654-F057-4718-B061-215E6C47BF64,,A2DA1DF8-CBBE-4ACE-827F-1B8AC4E6A097,,Snapchat Installs::VIP Baloot (08af12f4-e7da-4cca-ad84-0e9f1d981798)::Baloot - IOS - SA - M - 15+ (d91e9b6b-0454-4c9f-927f-f11c0646d17f)::VIP Baloot - Baloot SC Baloot V2 - IOS (41d3cabb-a498-4c57-9d01-94eb49292385),0,1600692919,Snapchat Installs,VIP Baloot (08af12f4-e7da-4cca-ad84-0e9f1d981798),Baloot - IOS - SA - M - 15+ (d91e9b6b-0454-4c9f-927f-f11c0646d17f),VIP Baloot - Baloot SC Baloot V2 - IOS (41d3cabb-a498-4c57-9d01-94eb49292385),,,1600684320
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692948,SC RE,VIP_Baloot_I_M_RE,,,,,
7b3061ee308b59b5c6627ed199896ad5,,,,8aef664b-713b-4cac-9a41-3fdf5af069b8,Organic,1,1600692919,Organic,,,,,,1600679091
83d51c23217cf6caadf72e36ddf887aa,80C51A20-5E00-40B0-9458-0AB337714F4F,,95C8C6D9-68CD-49BF-AEE0-B48E68C233B8,,Organic,1,1600692920,Organic,,,,,,1600629298
52159213f4250923c2981c6604168de8,006D3D65-CBC3-47DC-9A6B-BABF27B5A56C,,D39863EE-1D9E-4101-A415-11CD61962A0A,,Organic,1,1600692920,Organic,,,,,,1600595903
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692950,SC RE,VIP_Baloot_I_M_RE,,,,,
,,,,,Speakol::VIP Baloot_I_AppInstall_SA::1399_SA_XX_XX_Broad,,1600692950,Speakol,VIP Baloot_I_AppInstall_SA,1399_SA_XX_XX_Broad,,,,
f3394995825be8b4dd92f31349066461,,,,89afa110-11f0-4e32-b374-6920a76c4b21,Organic,1,1600692919,Organic,,,,,,1600644196
cf93e43a93f7dc11a04e3ba5029b9c29,171FA885-E8B0-4BD2-9454-EF7265E9E6AF,,184B92BC-C6F0-4EA3-AEE2-3A45DF5D2C1E,,Organic,1,1600692921,Organic,,,,,,1600676972
42e281e8a730985ba2529d19ab3b4df2,,,,794e9f27-813e-41b7-9a1d-00274485b42a,Organic,1,1600692920,Organic,,,,,,1600680913
be1d7a3220e01d1ac1a8b5bbfdce6873,7CBCC326-CCC8-4E75-B9EE-544727B1E408,,1C5FD38E-DD9D-4D20-B357-BFB92C5E61B3,,Organic,1,1600692921,Organic,,,,,,1600690690
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692951,SC RE,VIP_Baloot_I_M_RE,,,,,
1a7597786c7bfeed6d548bf93bc7ffdf,,,,4b44cbd6-c461-498f-94dd-159a4332eb75,referralBaloot,0,1600692921,referralBaloot,,,,,,1600681400
d3ebe0a683538749c9164f19461d4bfc,14928CEC-2846-4CDD-9A2F-61E90995B56A,,9E6ED5C3-15EC-40CD-BCDA-2E814746E07A,,Organic,1,1600692922,Organic,,,,,,1600639118
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692953,SC RE,VIP_Baloot_I_M_RE,,,,,
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692953,SC RE,VIP_Baloot_I_M_RE,,,,,
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692955,SC RE,VIP_Baloot_I_M_RE,,,,,
a56e1c297b6bdcbc23cebf48f108f73c,,,,5d9e0aae-84bd-4a79-941b-e814b29a0950,Snapchat Installs::Expired Attributions,0,1600692924,Snapchat Installs,Expired Attributions,,,,,1600683416
3124def68e89f6174469fccf5291d039,072AFCA7-D366-42BA-A48B-D822DE6D30E6,,21908B8F-ED3B-41A0-842B-05F1477C424B,,Snapchat Installs::VIP Baloot (08af12f4-e7da-4cca-ad84-0e9f1d981798)::Baloot - IOS - SA - M - 15+ (d91e9b6b-0454-4c9f-927f-f11c0646d17f)::Green Screen with BG - iOS (48d6834e-91a5-4885-bdb6-45b899686992),0,1600692924,Snapchat Installs,VIP Baloot (08af12f4-e7da-4cca-ad84-0e9f1d981798),Baloot - IOS - SA - M - 15+ (d91e9b6b-0454-4c9f-927f-f11c0646d17f),Green Screen with BG - iOS (48d6834e-91a5-4885-bdb6-45b899686992),,,1600048051
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692954,SC RE,VIP_Baloot_I_M_RE,,,,,
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692955,SC RE,VIP_Baloot_I_M_RE,,,,,
78305d3441bbe7869fd9e732c8d3207d,,,,03865276-c0ce-4cdc-8de9-7c497390282e,Google Ads UAC::VIP Baloot_A_SAXX_V1_14/Oct - $1.00 (6810610486)::Search::GoogleSearch,0,1600692927,Google Ads UAC,VIP Baloot_A_SAXX_V1_14/Oct - $1.00 (6810610486),Search,GoogleSearch,,,1600689101
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692957,SC RE,VIP_Baloot_I_M_RE,,,,,
dfe5d6f1c49a9c5dc761a413c07697b2,B4ACAE28-CB70-4122-AD2A-05CDDBB06D81,,8DA76289-7A7C-41C9-BB11-19D7A86F4602,,Organic,1,1600692929,Organic,,,,,,1600682940
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692959,SC RE,VIP_Baloot_I_M_RE,,,,,
4b4dc0e0f1050fe2ceb492b0aaf97a1e,EA898E14-12A5-4830-B3D9-79A20E36DD35,,F7FA32A3-6B23-4C99-B753-A7162AADDA41,,Organic,1,1600692928,Organic,,,,,,1600616151
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692959,SC RE,VIP_Baloot_I_M_RE,,,,,
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692958,SC RE,VIP_Baloot_I_M_RE,,,,,
f3b5085e6237e29a827af405e3089066,F443E984-08B7-4F62-A0EE-82EC7B3852BF,,E9EB4DFD-76D0-4387-B31E-8082E2211B35,,Organic,1,1600692928,Organic,,,,,,1600687439
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692959,SC RE,VIP_Baloot_I_M_RE,,,,,
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692961,SC RE,VIP_Baloot_I_M_RE,,,,,
7e4c43ca67ad6c8e38ba569e4c49bea3,5E3C0D5A-87B7-48A6-82D6-D6F545C87EDE,,18EC30C1-12E1-4E76-9029-F14935FEDD88,,Apple Search Ads::VIP Baloot_I_Both_GCC_RT (445351422)::1399_GCCXX_XX_RU (445455484)::طماطم (445458406),0,1600692930,Apple Search Ads,VIP Baloot_I_Both_GCC_RT (445351422),1399_GCCXX_XX_RU (445455484),طماطم (445458406),,,1600683367
8018d88e4d1b75216c645f68e34bd549,CD47FB28-8429-4E90-8605-D479D3D111F0,,B40742AC-1495-4986-A918-6792474AF5BC,,Organic,1,1600692932,Organic,,,,,,1600686204
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692963,SC RE,VIP_Baloot_I_M_RE,,,,,
0b43f4bff104d6b911d3e78316f54d35,,,,06b9731f-4695-43ed-86bd-aeb6450aef49,Organic,1,1600692932,Organic,,,,,,1600627197
4bacbc601b9f1d95505ad851f51e6f69,,,,0369a5bd-ce28-49c7-b412-df00f1bb63a2,Organic,1,1600692933,Organic,,,,,,1600597793
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692963,SC RE,VIP_Baloot_I_M_RE,,,,,
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692964,SC RE,VIP_Baloot_I_M_RE,,,,,
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692963,SC RE,VIP_Baloot_I_M_RE,,,,,
,,,,,Speakol::VIP Baloot_I_AppInstall_SA::1399_SA_XX_XX_Broad,,1600692964,Speakol,VIP Baloot_I_AppInstall_SA,1399_SA_XX_XX_Broad,,,,
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692964,SC RE,VIP_Baloot_I_M_RE,,,,,
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692965,SC RE,VIP_Baloot_I_M_RE,,,,,
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692967,SC RE,VIP_Baloot_I_M_RE,,,,,
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692967,SC RE,VIP_Baloot_I_M_RE,,,,,
f8abab1b71a2bfa9d57b00534ce16564,5ADB9062-E0CA-40DE-BD4D-CCBC907D0866,,6D95C679-1448-486B-AD8A-0F69881271C3,,Off-Facebook Installs::Expired Attributions,0,1600692937,Off-Facebook Installs,Expired Attributions,,,,,1600487583
dbed13a21ab8a36722edc4eef87b5222,470E88FE-AB48-4CE4-953A-89F398E0CB94,,B9F5A08E-2C74-4BA3-AA89-64CC168A632E,,Organic,1,1600692937,Organic,,,,,,1600679689
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692967,SC RE,VIP_Baloot_I_M_RE,,,,,
0b6a0d88668bed3a8392bb3723d51482,4C90A462-5EDC-4A0A-9F79-C8D2A944BA21,,F06688EB-73C6-49EF-AE22-4D066C1290E3,,Organic,1,1600692938,Organic,,,,,,1600651089
29de9de694c5e35255490dc0525a1aac,,,,72d50764-1a6f-4d89-b660-bc726f9186c6,Organic,1,1600692933,Organic,,,,,,1600683992
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692968,SC RE,VIP_Baloot_I_M_RE,,,,,
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692969,SC RE,VIP_Baloot_I_M_RE,,,,,
8f51b97242d016fefd6aecd9ac9af0b0,A23C346B-BEA6-4CA9-B790-366ECF6B7289,,9D691FCF-59EB-473A-9472-9532C421C673,,Imported Devices::Snapchat,0,1600692940,Imported Devices,Snapchat,,,,,1600688941
f9fd09da5398ee6bc82d7adedb8a3cfe,033FB4AA-EEEC-4BC3-BD4E-842EBE481332,,1178B904-E979-4C5D-9908-F2AAC28FC826,,Organic,1,1600692940,Organic,,,,,,1600689879
0c1c05a82dabbfa34ffc0d7f08f34d93,,,,0cfd532f-dcce-485d-a9ac-06b1fcafc860,Organic,1,1600692938,Organic,,,,,,1600687772
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692972,SC RE,VIP_Baloot_I_M_RE,,,,,
,,,,,Speakol::VIP Baloot_I_AppInstall_SA::1399_SA_XX_XX_Broad,,1600692971,Speakol,VIP Baloot_I_AppInstall_SA,1399_SA_XX_XX_Broad,,,,
,,,,,Speakol::VIP Baloot_I_AppInstall_SA::1399_SA_XX_XX_Broad,,1600692971,Speakol,VIP Baloot_I_AppInstall_SA,1399_SA_XX_XX_Broad,,,,
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692972,SC RE,VIP_Baloot_I_M_RE,,,,,
04a7e262ec755fe8197410f775e2ff69,EDF61ADD-28A4-4183-B095-212DF39ED5AF,,33E8A7E8-37CD-4E42-9AA2-65D883F1B68C,,Organic,1,1600692942,Organic,,,,,,1600619112
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692972,SC RE,VIP_Baloot_I_M_RE,,,,,
d5399ebbf1b3a8333970f52dcba9e296,11D7CD13-F94B-4AE2-B9C7-71B025AAE17E,,471194B9-59DE-471A-B931-059FD9EBD748,,Snapchat Installs::Expired Attributions,0,1600692944,Snapchat Installs,Expired Attributions,,,,,1600675261
d22742dbeb41e030e0d360d00d228b02,897E7F68-57B5-4E6D-A435-4474BDBB8169,,B816CAA6-AFB6-453C-9063-051BD54F8CEE,,Organic,1,1600692944,Organic,,,,,,1600641218
ac0615a2eaa332629b5aa2816b6479dc,E8DDC7A6-47B3-4245-AE9F-A59D9455D241,,3ACEC7FC-6249-4F9A-9104-8C590C820960,,Organic,1,1600692945,Organic,,,,,,1600665524
96cb503688ed5d2b9bded8ac86e4061a,9AF94FB8-48DD-4B25-8396-3478D7AE6DC3,,E9DB6573-8AEE-451F-82FF-B01AFA27C405,,Organic,1,1600692944,Organic,,,,,,1600567360
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692975,SC RE,VIP_Baloot_I_M_RE,,,,,
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692977,SC RE,VIP_Baloot_I_M_RE,,,,,
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692976,SC RE,VIP_Baloot_I_M_RE,,,,,
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692977,SC RE,VIP_Baloot_I_M_RE,,,,,
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692979,SC RE,VIP_Baloot_I_M_RE,,,,,
6f017586fbc1327c6e3c0c997a6d82c9,4A17D9C8-8E2B-4D9C-97ED-3AD7A62F275F,,F92E0F38-75CE-4AD9-9FBA-310EE7B0CAA0,,Organic,1,1600692949,Organic,,,,,,1600684554
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692978,SC RE,VIP_Baloot_I_M_RE,,,,,
4c29380f0d30ea3f77040eed33f63a6c,,,,0e698977-ce92-4fbd-8627-c01d0df35b36,Organic,1,1600692947,Organic,,,,,,1600682843
4c39a00023a9c3d5f2a0d32153cc1a00,E83FB4D7-E7B2-4CCD-AB96-4A8D91D2C57F,,22DCC4AB-F14B-4BBC-AD0D-029F4AACCC01,,Apple Search Ads::Baloot - Kuwait (382968556)::Generic - Broad (391534039)::بلوت (391571734),0,1600692949,Apple Search Ads,Baloot - Kuwait (382968556),Generic - Broad (391534039),بلوت (391571734),,,1600683266
958e95b5a77dd888d08f0abd909ade46,441AA51E-44FF-4DEC-A4BF-CC6A59606E1F,,091941BA-0B2F-4CC4-A6A8-5290617D39FD,,Unity::Unity::2861539::Baloot,0,1600692950,Unity,Unity,2861539,Baloot,,,1600632545
,,,,,SC RE::VIP_Baloot_I_M_RE,,1600692980,SC RE,VIP_Baloot_I_M_RE,,,,,
37ef6d179e5e5f9d82a4db5a4a939377,,,,2f4a1502-a8a2-422a-b277-e2e408016bdf,Google Ads UAC::VIP Baloot_A_SAXX_V3_11/August - $55.00 (10811056234)::Display,0,1600692948,Google Ads UAC,VIP Baloot_A_SAXX_V3_11/August - $55.00 (10811056234),Display,,,,1600572025
757f0242f65657702daf4d395585687b,,,,bfa51947-9b17-4388-ba31-a5d64a7b4af9,Google Ads UAC::VIP Baloot_A_SAXX_V3_22/July - $60.00 (10637712855)::Display,0,1600692950,Google Ads UAC,VIP Baloot_A_SAXX_V3_22/July - $60.00 (10637712855),Display,,,,1600687038
233b09bb0c09da29118e34ac63f00262,,,,4af3ea62-d75e-486a-b992-fe8b974792a0,Organic,1,1600692951,Organic,,,,,,1600632352
b66e4eb4eacf158452a7fab5d479ecb1,ECE1FC35-48FC-4D39-A6EB-711E4EBE7172,,92DC7F31-BDFA-4129-8722-0D0D8F61FB91,,Organic,1,1600692951,Organic,,,,,,1600641441
a8875a2536ecf957cf24f5b9f37dcff8,071D23C9-864F-45F7-9EBE-523C7AC37EA0,,90E89BF2-8EE4-4CF5-A3E5-90B4BF9EC382,,Organic,1,1600692953,Organic,,,,,,1600591260
cc6ef4c170eb1a7deaf6c6fb35635520,7FCF58F2-6E18-4628-B81A-F22047210726,,AAA630F6-BE03-4396-AE22-1EF2D75B84CF,,Organic,1,1600692952,Organic,,,,,,1600686742
